strategy,name,no_property_sample,eigval_prod,pstable,avg_min_dist,ratio,maxdim,rrate,name,props,log_paths,time metric,acquisition,time metric value
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,6,0.00023586831074488796,0.01,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.025_0.010_0.080_0.154_0.114,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object6-20230415-144922,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,34,0.00023586831074488796,0.01,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.012_-0.021_0.074_0.182_0.151,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object34-20230415-150649,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,53,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.002_0.013_0.102_0.169_0.124,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object53-20230415-151852,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,60,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.014_-0.008_0.108_0.156_0.120,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object60-20230415-152317,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,67,0.00023586831074488796,0.025,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.007_0.011_-0.071_0.185_0.160,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object67-20230415-152736,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,92,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.015_-0.019_0.118_0.196_0.145,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object92-20230415-154306,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,113,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.014_-0.009_-0.070_0.181_0.105,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object113-20230415-155620,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,140,0.00023586831074488796,0.01,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.001_0.030_0.003_0.193_0.131,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object140-20230415-161307,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,166,0.00023586831074488796,0.02,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.026_-0.016_0.027_0.184_0.104,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object166-20230415-162918,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,174,0.00023586831074488796,0.025,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.015_-0.023_0.081_0.136_0.127,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object174-20230415-163413,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,183,0.00023586831074488796,0.015,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.028_0.006_0.105_0.143_0.151,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object183-20230415-163958,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,212,0.00023586831074488796,0.015,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.029_-0.012_0.044_0.146_0.143,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object212-20230415-165806,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,218,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.020_0.015_0.106_0.134_0.106,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object218-20230415-170146,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,250,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.005_0.031_0.110_0.185_0.167,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object250-20230415-172138,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,257,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.018_0.004_0.103_0.186_0.114,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object257-20230415-172559,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,268,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.012_0.015_0.115_0.189_0.121,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object268-20230415-173251,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,274,0.00023586831074488796,0.03,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.010_-0.018_-0.003_0.165_0.118,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object274-20230415-173633,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,298,0.00023586831074488796,0.015,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.029_-0.000_-0.023_0.196_0.118,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object298-20230415-175126,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,306,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.019_-0.009_0.116_0.171_0.128,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object306-20230415-175618,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,331,0.00023586831074488796,0.03,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.017_0.020_-0.012_0.195_0.100,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object331-20230415-181209,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,364,0.00023586831074488796,0.015,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.025_0.012_0.002_0.189_0.197,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object364-20230415-183236,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,372,0.00023586831074488796,0.01,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.015_-0.010_0.082_0.151_0.139,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object372-20230415-183734,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,409,0.00023586831074488796,0.01,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.014_0.019_-0.019_0.168_0.111,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object409-20230415-190042,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,445,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.008_-0.013_-0.076_0.186_0.108,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object445-20230415-192303,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,449,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.016_-0.016_0.114_0.146_0.123,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object449-20230415-192533,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,450,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.002_0.022_-0.070_0.192_0.104,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object450-20230415-192609,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,462,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.016_-0.015_0.106_0.186_0.130,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object462-20230415-193338,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,498,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.003_-0.022_0.116_0.187_0.137,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object498-20230415-195555,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,499,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.008_0.022_0.106_0.131_0.121,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object499-20230415-195631,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,6,0.00023586831074488796,0.01,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.025_0.010_0.080_0.154_0.114,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object6-20230417-004955,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,34,0.00023586831074488796,0.01,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.012_-0.021_0.074_0.182_0.151,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object34-20230417-005617,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,53,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.002_0.013_0.102_0.169_0.124,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object53-20230417-010034,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,60,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.014_-0.008_0.108_0.156_0.120,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object60-20230417-010210,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,67,0.00023586831074488796,0.025,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.007_0.011_-0.071_0.185_0.160,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object67-20230417-010344,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,92,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.015_-0.019_0.118_0.196_0.145,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object92-20230417-010932,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,113,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.014_-0.009_-0.070_0.181_0.105,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object113-20230417-011419,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,140,0.00023586831074488796,0.01,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.001_0.030_0.003_0.193_0.131,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object140-20230417-012029,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,166,0.00023586831074488796,0.02,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.026_-0.016_0.027_0.184_0.104,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object166-20230417-012618,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,174,0.00023586831074488796,0.025,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.015_-0.023_0.081_0.136_0.127,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object174-20230417-012806,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,183,0.00023586831074488796,0.015,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.028_0.006_0.105_0.143_0.151,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object183-20230417-013011,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,212,0.00023586831074488796,0.015,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.029_-0.012_0.044_0.146_0.143,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object212-20230417-013644,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,218,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.020_0.015_0.106_0.134_0.106,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object218-20230417-013807,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,250,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.005_0.031_0.110_0.185_0.167,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object250-20230417-014524,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,257,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.018_0.004_0.103_0.186_0.114,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object257-20230417-014700,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,268,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.012_0.015_0.115_0.189_0.121,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object268-20230417-014928,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,274,0.00023586831074488796,0.03,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.010_-0.018_-0.003_0.165_0.118,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object274-20230417-015051,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,298,0.00023586831074488796,0.015,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.029_-0.000_-0.023_0.196_0.118,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object298-20230417-015620,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,306,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.019_-0.009_0.116_0.171_0.128,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object306-20230417-015808,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,331,0.00023586831074488796,0.03,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.017_0.020_-0.012_0.195_0.100,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object331-20230417-020353,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,364,0.00023586831074488796,0.015,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.025_0.012_0.002_0.189_0.197,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object364-20230417-021128,average precision,24,-0.0
